date,Africa Eastern and Southern,Africa Western and Central,Arab World,Caribbean small states,Central Europe and the Baltics,Early-demographic dividend,East Asia & Pacific,East Asia & Pacific (IDA & IBRD countries),East Asia & Pacific (excluding high income),Euro area,Europe & Central Asia,Europe & Central Asia (IDA & IBRD countries),Europe & Central Asia (excluding high income),European Union,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,IBRD only,IDA & IBRD total,IDA blend,IDA only,IDA total,Late-demographic dividend,Latin America & Caribbean,Latin America & Caribbean (excluding high income),Latin America & the Caribbean (IDA & IBRD countries),Least developed countries: UN classification,Low & middle income,Low income,Lower middle income,Middle East & North Africa,Middle East & North Africa (IDA & IBRD countries),Middle East & North Africa (excluding high income),Middle income,North America,Not classified,OECD members,Other small states,Pacific island small states,Post-demographic dividend,Pre-demographic dividend,Small states,South Asia,South Asia (IDA & IBRD),Sub-Saharan Africa,Sub-Saharan Africa (IDA & IBRD countries),Sub-Saharan Africa (excluding high income),Upper middle income,World
1981,0.218758943418541,0.431018447264776,1.77694768092134,2.97512500655084,0.0,0.92992620523501,0.453282543613217,0.579314761160015,0.579314761160015,0.37302596106951,0.478291234799754,0.104498931859478,0.104498931859478,0.354626220194424,0.315011444867718,0.451260133576158,0.649469364846516,0.671759811939446,0.621654138418741,0.453814385330706,0.177437302551106,0.353227436000809,0.813482338013394,1.01024152829405,1.01158969022502,1.00483665872313,0.233850888479822,0.600658560048532,0.214638197852592,0.346584760975417,1.48361826779752,0.512842515562052,0.512842515562052,0.617483698310922,0.749837809452574,,0.563597132371204,1.16865871529601,2.64388902721448,0.584225723346263,0.329574601700439,1.78315129771727,0.100989223392098,0.100989223392098,0.337710476480255,0.337710476480255,0.335107457939448,0.799346972141363,0.637939500104013
1982,0.363474558803558,0.481129434911122,2.94530617727936,1.67905054597729,0.0,1.12177142105972,0.435343640847021,0.584618051907595,0.584618051907595,0.335077975842376,0.444305484737113,0.0655633486898219,0.0655633486898219,0.32900930070277,0.297227968845099,0.486346105453619,0.626025932997904,0.571752114284844,0.537513719880666,0.400195531891032,0.247847059006858,0.342810045670958,0.910005151663319,0.886302283817115,0.853148814055707,0.884563378192552,0.354586263059741,0.507035243053003,0.260855808887645,0.232488661175444,2.26949832272937,0.20249536661503,0.20249536661503,0.518164336587613,0.58294608947701,,0.48414315537916,1.07497684995917,2.60525809991339,0.498408677226624,0.348081993894241,1.33713791025155,0.0791398207133884,0.0791398207133884,0.427147436172225,0.427147436172225,0.424364205082808,0.725338661823285,0.602002303813316
1983,0.0508565262948916,0.569283758854758,1.52930018300283,1.38236791723505,0.0,0.664939659931907,0.439250838247418,0.658242653792036,0.658242653792036,0.387602426382889,0.475083933171815,0.0587919931594613,0.0587919931594613,0.371375884865224,0.24205687523707,0.199762371262444,0.479859064691483,0.503813827888679,0.475999596005579,0.569805843934801,-0.0713316871454434,0.290295977017155,0.769885255743868,0.797551605576223,0.871576573657895,0.799539871460077,-0.0599009057468284,0.478966412923374,-0.255619123474553,0.254380613641549,1.10025865102599,0.20821691453845,0.20821691453845,0.503539783093414,0.405540633180876,,0.428312289561481,1.02658919759569,2.28194686546362,0.429940259930169,0.292504527744678,1.19958672330145,0.0267855345483512,0.0267855345483512,0.286416437958496,0.286416437958496,0.283479170758986,0.69212104713723,0.477565653946555
1984,0.411673813248297,0.302853640300349,1.57860264634309,0.721382710119973,0.0,0.641920687610884,0.288091237571221,0.60905694108894,0.60905694108894,0.40313012425253,0.311357639801051,0.142241795294537,0.142241795294537,0.38411320193704,0.144823569463313,0.231209781199951,0.524822358553089,0.474878555743135,0.447727865887573,0.352970298398673,0.137130091556992,0.24932876818673,0.753492303028457,0.647836740190705,0.714504525799866,0.646484189784474,0.193019048245355,0.45712585954863,0.1413657040996,0.226001371959008,1.15588936534809,0.292826757414922,0.292826757414922,0.470443591958606,0.703513841329198,,0.464049403148618,1.112216297604,1.90419502962746,0.478557825286743,0.215328996692341,1.00591946308715,0.0397170325852636,0.0397170325852636,0.364973638775909,0.364973638775909,0.361420364850404,0.648094790046649,0.510556229577096
1985,0.0716568207241081,0.785831324651415,0.484640400024019,0.272883008643481,0.0,0.387689554189274,0.312686094982511,0.562797635249782,0.562797635249782,0.419604543330139,0.511053690265614,0.114732832005273,0.114732832005273,0.407542896706998,0.423081208198642,0.614151376726711,0.32937271038841,0.5288812532973,0.528228553599419,0.841134308601302,0.192236061708621,0.523336144381196,0.705508449406535,0.882584450924104,0.992832593230615,0.891249558419056,0.470995974120768,0.538439492714837,0.26258554195394,0.358789701957461,0.333191137433939,0.347942059229025,0.347942059229025,0.547892256724711,0.231449243159268,,0.3441859984181,1.16941589613935,1.69981895379264,0.325898909243394,0.659038963140549,0.882886915878519,0.0878438338024212,0.0878438338024212,0.407740822078098,0.407740822078098,0.403199049294883,0.69293981611268,0.364345859899083
1986,0.291565973718613,0.191695238003839,0.658914663061597,-0.180167690889653,0.0,0.455756752141729,0.446034988766406,0.596251696617617,0.596251696617617,0.396871010577847,0.582927843982025,0.127453959886311,0.127453959886311,0.402963265277218,0.114450299382373,-0.00883017902897901,0.595078884875231,0.481219449043095,0.447007304330178,0.337685981916274,0.0592881590400917,0.185185329142039,0.56134593659358,0.714474510745762,0.75283566566076,0.720012900707624,0.193667843238146,0.442836663220569,-0.0656189144237914,0.265755028165598,0.417305411391143,0.289046355967724,0.289046355967724,0.461252902511947,0.678943103559689,,0.581515628921048,1.00513361930103,0.74624893616016,0.590610984277756,0.209259249052061,0.616614542882124,0.0840198976861337,0.0840198976861337,0.248866159584555,0.248866159584555,0.243386524277054,0.618966917287279,0.569608415182499
1987,0.156864207621548,0.945947481129513,0.0264243075706549,0.57652681924767,0.0,0.238628673658151,0.586133206238498,0.759600505988795,0.759600505988795,0.560994668570484,0.704357596733131,0.0738276385379737,,0.532200171049245,0.359029201860736,0.462642620533892,0.908673435921063,0.497146783650926,0.499995663561214,0.878981160237124,0.252522106296214,0.521018154607793,0.701754668987796,0.745503068677015,0.759277003231137,0.747999182354161,0.313584168956409,0.500913415223513,0.233121697588915,0.34729458061316,-0.0497877827129543,0.231015624764686,0.231015624764686,0.512311774299844,1.35877943343871,,0.879568095308117,1.02270500621525,2.38004032508718,0.92934910454399,0.574897681782435,0.933993573951758,0.118597366462882,0.118597366462882,0.461263452114102,0.461263452114102,0.454834697469078,0.634393209949183,0.850175422937762
1988,0.270623095517226,0.631293375339144,0.383026496043583,0.347723851044627,0.0,0.540914953387385,0.593325103321932,1.17651626637183,1.17651626637183,0.749288966698711,1.01803602161193,,,0.734752174934208,0.263953961008332,0.250439121526733,0.928912895438984,0.772322587469939,0.732210752265056,0.710799079106027,0.186976701041761,0.415943206748363,,1.0781653901906,1.13176653824119,1.0758086715572,0.222986214095311,0.744661864426184,0.144491900607571,0.452248862956014,0.328598368329368,0.425665854364291,0.425665854364291,0.766071318155821,1.11609884412237,,0.898230748657083,1.50458808240049,2.57555356810773,0.939717212497754,0.336524761509197,1.20456928699757,0.0878873535706796,0.0878873535706796,0.398729516622188,0.398729516622189,0.391481984700634,0.97896471539579,0.902288189774065
1989,0.189615037050582,1.89162066203152,0.277016255437891,0.626889904436727,0.0,0.52096440603343,0.524599361158138,1.3562533798259,1.3562533798259,0.984278397759278,1.25766860436981,,,0.964747357039445,0.869084450228537,0.197062472799442,1.08003723074838,0.779264169273767,0.80004161795503,1.95606484073227,0.271751313578841,0.971959266408347,0.967923986309084,0.939875870304495,0.819518279136,0.942050614590642,0.383629407594778,0.770228056750355,0.294317268101197,0.620599152606232,0.237324001808338,0.441264143084609,0.441264143084609,0.788534360136874,1.33649939149004,,1.07568446468966,1.1141632634041,2.90629639138559,1.09121640478338,1.03042710726677,1.02986725250613,0.12976122004185,0.12976122004185,0.743845472928048,0.743845472928048,0.737347487804923,0.889153319071972,1.03754170918892
1990,0.0325973292887364,0.700627991884862,0.476908305724686,2.07962168462518,0.0740494263211748,0.616578193953047,0.711081887974022,1.57054997481312,1.57054997481312,1.04297555797557,1.40938313696699,,,1.00714329307796,0.304098121516975,0.310544420692818,1.16482141750862,0.682995022818703,0.663947336017898,0.74709418902682,0.33411623488296,0.497493228917124,0.942972553352671,0.806816839848311,0.726362387213827,0.799422574560262,0.0972082949124264,0.65633518314237,0.366485714565989,0.377125628073775,0.374766738117999,0.138883902066577,0.138883902066577,0.674378575667865,1.21443975461281,,1.12386846969786,1.2105110842312,0.00816347364934256,1.17328791617123,0.182455763023703,1.40281454410676,0.133832254857975,0.133832254857975,0.254227836334086,0.254227836334087,0.248931805112834,0.827987759247232,1.09301079022415
