date,Africa Eastern and Southern,Africa Western and Central,Arab World,Caribbean small states,Central Europe and the Baltics,Early-demographic dividend,East Asia & Pacific,East Asia & Pacific (IDA & IBRD countries),East Asia & Pacific (excluding high income),Euro area,Europe & Central Asia,Europe & Central Asia (IDA & IBRD countries),Europe & Central Asia (excluding high income),European Union,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,IBRD only,IDA & IBRD total,IDA blend,IDA only,IDA total,Late-demographic dividend,Latin America & Caribbean,Latin America & Caribbean (excluding high income),Latin America & the Caribbean (IDA & IBRD countries),Least developed countries: UN classification,Low & middle income,Low income,Lower middle income,Middle East & North Africa,Middle East & North Africa (IDA & IBRD countries),Middle East & North Africa (excluding high income),Middle income,North America,Not classified,OECD members,Other small states,Pacific island small states,Post-demographic dividend,Pre-demographic dividend,Small states,South Asia,South Asia (IDA & IBRD),Sub-Saharan Africa,Sub-Saharan Africa (IDA & IBRD countries),Sub-Saharan Africa (excluding high income),Upper middle income,World
1994,1.48418332412979,1.10482364895178,2.58485733287901,2.29969693433205,2.91929258499357,2.13024752784539,2.59317145662568,2.62158072625099,2.64335614732191,2.32230684975782,2.45096999697623,2.61549631018353,2.5371429287034,2.41135253829778,1.61849874800597,0.467965349526901,2.42962022546813,2.48174374270096,2.36506970648915,1.50186904899936,0.681174297738753,1.1486046218993,2.62417470740813,1.96177470766204,1.92779585426155,1.961178546866,0.443891207064635,2.34479655547879,1.3855526225968,1.94615098121382,2.69279706899517,2.78324022077623,2.78324022077623,2.37170246599024,2.42602240133554,,2.4297007495781,2.37221545578485,,2.40318099210697,1.17549466233068,2.35534945248122,1.82944011779689,1.82944011779689,1.36269097190923,1.36269097190923,1.36269097190923,2.56625352331683,2.3914277409691
1995,1.50715239986758,1.09239323832599,2.5973869936464,2.33544546430078,2.82253744037109,2.14513526838047,2.65002947553162,2.71991435533202,2.73720034563208,2.28840698800224,2.41497796583565,2.58908377367452,2.51620678377025,2.3672101098864,1.64652961606895,0.473347942727753,2.41317927462614,2.51795460622003,2.39735880725649,1.47382771360945,0.707469009811826,1.13487285921439,2.67692025064358,1.98946742606913,1.92921467988205,1.98654268115219,0.520282469070302,2.37806443658436,1.34603235670345,1.95421055173655,2.70238117053839,2.77797529108524,2.77797529108524,2.40655257150406,2.4233136140396,,2.4101488592215,2.3298767129641,,2.38486303532876,1.17396774383816,2.33116230523143,1.87070264636056,1.87070264636056,1.37547630349097,1.37547630349097,1.37547630349097,2.6163835549622,2.39824392508502
1996,1.52203699573044,1.11069039456201,2.58300012059991,2.09821506140848,2.8164355923272,2.18929963009742,2.59324262866885,2.65032717382852,2.66647164586252,2.26458449195625,2.39337524119384,2.56201841530834,2.47934314914037,2.35622766359857,1.66904473773098,0.470398226488149,2.41358678164196,2.5003010025723,2.3797001770611,1.46003380652098,0.732772738370491,1.13968304064212,2.62640977653991,2.0535029753501,1.9909496094714,2.05221852734974,0.530235065713777,2.35632889926015,1.28863896661335,1.95545035020186,2.73425190461035,2.85161888678936,2.85161888678936,2.38531121725615,2.44343576138723,,2.41497040334101,2.3262249878725,,2.3817181336333,1.18703586757114,2.27013796159308,1.89903475061338,1.89903475061338,1.38930095529313,1.38930095529313,1.38930095529313,2.58315315971356,2.38981876736474
1997,1.55812017549538,1.05924863342673,2.55949207390626,2.24537215797176,2.79290868956266,2.20305402789455,2.60307555284705,2.70097248555193,2.71345305272775,2.24312338963698,2.35665163357292,2.52241066980547,2.44035241570569,2.32646136651444,1.67555964279324,0.490660356774479,2.4362844027029,2.51090459641239,2.38619437768406,1.42824581500804,0.749879330277222,1.12811151458733,2.63055306742981,2.09666518247563,2.02608718763442,2.09327858019046,0.552892902678198,2.36339074626794,1.22268124158831,1.96804341339307,2.6653499144077,2.76767245349011,2.76767245349011,2.39463945521421,2.53700457263699,,2.44358240063936,2.22817447504252,,2.41056593303312,1.20652329713863,2.23205786486404,1.93339715935946,1.93339715935946,1.39616104672928,1.39616104672928,1.39616104672928,2.59731943870618,2.40616032447359
1998,1.57945506067785,1.00843623448926,2.53991776783218,2.07724581274074,2.75795249022932,2.21326336553233,2.62937289461636,2.7639066792383,2.77334294206904,2.24069103389097,2.35605157841001,2.53701025860291,2.46798822101496,2.3091593910392,1.57110649614456,0.508351652351115,2.42653907169206,2.53519761673743,2.40446847456882,1.42406593224282,0.772934239744174,1.13566266660897,2.6679211845561,2.10736280837852,2.06394614622294,2.1022711894809,0.551660635880402,2.38867285154483,1.17482525594101,1.96468906265095,2.64198720037942,2.72648933794367,2.72648933794367,2.42243365191322,2.54035492272699,,2.43552152998177,2.23271129259706,,2.40332765808739,1.05598066853398,2.19515477937336,1.92747595209374,1.92747595209374,1.39363982576761,1.39363982576761,1.39363982576761,2.64413208871788,2.4106630329606
1999,1.4765123248736,0.972215804870569,2.54351282689643,1.87530849755074,2.74791502349603,2.19632441559652,2.57310385792402,2.66324610629815,2.67526770043558,2.22944036743138,2.33769118778574,2.50799738490279,2.4403867005403,2.29480659372709,1.51473800366558,0.506556636987364,2.40069516950215,2.47856358139276,2.3512569826164,1.4120868717532,0.778748367960909,1.13262275921051,2.59981857152562,2.05968078039973,2.01540638907575,2.05382808803394,0.575600024793608,2.33618992698553,1.18983030753049,1.97645201368204,2.64360487205139,2.70280962917087,2.70280962917087,2.3685362544067,2.48453707690546,,2.40449663117049,2.23121141200278,,2.3767063686064,0.975734430865052,2.13873949526513,1.96861339016279,1.96861339016279,1.31051004256271,1.31051004256271,1.31051004256271,2.56475918780988,2.37329340498285
2000,1.49329174606832,0.951019016010306,2.56780464985482,1.81331698594231,2.7496175391578,2.22886787581532,2.60555027603273,2.70331775520001,2.71550909366388,2.21604035335802,2.33913852204117,2.52154103394075,2.45652499023023,2.28412970885052,1.52580360054768,0.506450222496264,2.40341107285655,2.51565899017151,2.38579386776222,1.41214345527521,0.786872418647369,1.13699927196374,2.64253577907334,2.10451256306584,2.07289759417061,2.10210738478042,0.586327318380925,2.3734836695213,1.21091502271442,1.98277474086785,2.70287226582947,2.80111947016452,2.80111947016452,2.40661038045914,2.48971083539001,,2.41262276698526,2.18624413897935,,2.3794027503203,0.991367210938516,2.08281045424822,1.99079095098809,1.99079095098809,1.31224027735164,1.31224027735164,1.31224027735164,2.61717753028542,2.39146347617893
2001,1.60575973545555,0.994898643692471,2.53486392653805,1.74516283860711,2.72146493152733,2.23318992673501,2.64937398145242,2.75195957175152,2.76361069928598,2.19712224835975,2.32205437887976,2.50411386894752,2.43648869504268,2.26179426313785,1.54279785355449,0.519038579475174,2.41409005899203,2.53032801257761,2.39968606835211,1.42250479567492,0.808826980798954,1.15099233441261,2.65560541115631,2.0834046196852,2.05341071156923,2.08125443876247,0.608932266138193,2.38908707472424,1.22151264646511,1.99250766787464,2.63639963632811,2.7303829077189,2.7303829077189,2.42281891540358,2.5220269425148,,2.4222064295988,2.16976532373661,,2.3932743476141,1.03301146681302,2.04898820991578,1.99333354500015,1.99333354500015,1.40073848098139,1.40073848098139,1.40073848098139,2.63707366119141,2.40394124950114
2002,1.64391666460682,0.980873844428102,2.51816508528639,1.71235563682281,2.65671843645521,2.24033949420627,2.67349927481476,2.77884521409491,2.78890877673357,2.19970785829636,2.31935313829106,2.49772978396628,2.43726641687193,2.25371873915057,1.51416959751393,0.533491962002958,2.37683987914542,2.5458074005664,2.41337842724549,1.40519955075927,0.818023338157893,1.14353765259157,2.67319422924991,2.05955024035802,2.03272403332693,2.05607719822445,0.616656481834111,2.40659968890526,1.19169067926482,1.99616479018904,2.64201588396957,2.74336069353417,2.74336069353417,2.44133385394258,2.44137526092205,,2.38689993798077,2.17063142766347,,2.35630449716958,1.0036623056199,2.04182504648447,2.00771719123483,2.00771719123483,1.41755634350041,1.41755634350041,1.41755634350041,2.66215865645871,2.39109816394295
2003,1.67181413288619,0.953103513205732,2.54558270424354,1.54279721755328,2.68935432135023,2.26730493259826,2.72243200303093,2.84324117276322,2.85170068540264,2.20011033448313,2.32135171927063,2.48994504528012,2.42429076360124,2.26555320265494,1.47059533507512,0.542282772354086,2.38767679260194,2.57744159960356,2.44454179744593,1.34972751298921,0.840106626919993,1.12250192019151,2.69867083666436,2.03334865054539,2.00407817321224,2.030464730424,0.669658722460998,2.43788450582815,1.20893131432408,2.02514998191804,2.67506584339774,2.76091585531614,2.76091585531614,2.47166390675054,2.45730183178722,,2.39734815341634,2.18322064365458,,2.36548923058738,0.976298896371392,1.99869834831486,2.01181662876794,2.01181662876794,1.42643667739238,1.42643667739238,1.42643667739239,2.68158130992087,2.41203394960128
