date,Africa Eastern and Southern,Africa Western and Central,Arab World,Caribbean small states,Central Europe and the Baltics,Early-demographic dividend,East Asia & Pacific,East Asia & Pacific (IDA & IBRD countries),East Asia & Pacific (excluding high income),Euro area,Europe & Central Asia,Europe & Central Asia (IDA & IBRD countries),Europe & Central Asia (excluding high income),European Union,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,IBRD only,IDA & IBRD total,IDA blend,IDA only,IDA total,Late-demographic dividend,Latin America & Caribbean,Latin America & Caribbean (excluding high income),Latin America & the Caribbean (IDA & IBRD countries),Least developed countries: UN classification,Low & middle income,Low income,Lower middle income,Middle East & North Africa,Middle East & North Africa (IDA & IBRD countries),Middle East & North Africa (excluding high income),Middle income,North America,Not classified,OECD members,Other small states,Pacific island small states,Post-demographic dividend,Pre-demographic dividend,Small states,South Asia,South Asia (IDA & IBRD),Sub-Saharan Africa,Sub-Saharan Africa (IDA & IBRD countries),Sub-Saharan Africa (excluding high income),Upper middle income,World
1991,5.75873182450451,8.42890275907661,3.90425357077235,1.98782265036433,,12.6313697763982,8.92770534604722,11.9260757272318,11.9801289257044,26.4445596134905,,,,28.3027486644586,6.80692264418022,5.98845016989913,10.7153898185257,11.4028572240604,10.6437172232729,18.9716884256219,7.10182804351517,9.05312500547071,,6.30811343226233,6.55994867007839,6.17211465866805,6.55895535116407,10.6153976837501,6.14492547401373,15.4472097143953,4.97365544799991,5.98597810584029,5.99407214765489,11.8362317304177,12.524064520251,,11.4755268513523,1.55501125847915,3.78487918939984,11.3175235471795,7.05143695690731,1.68479045373623,44.7045250013444,44.7045250013444,6.78144338635881,6.78144338635881,6.78153312977033,,10.5867896428803
1992,5.7874177398779,8.57416386425493,3.96519513635267,2.01694454736322,40.4074328524893,12.4438536227112,8.78364474288825,11.787574044464,11.8426801597538,26.6878892017901,13.5433123164267,12.0061741407396,11.2077643289978,28.2175516090597,8.29865640753836,6.04955422139137,10.7330492847538,11.078150481453,10.5590471529877,18.2510888297398,7.10242657171497,9.07072706492099,9.41669767964202,6.2579414053088,6.53077838639333,6.11474925524438,6.56319203023549,10.5360811146956,6.20242480297263,16.2547503686345,5.06776350072375,6.09961425898828,6.10739778388096,11.3950345679296,12.4331709536937,,11.4675722125852,2.03849928226028,3.66328916601715,12.2868239935112,7.11966187947651,2.0767803803425,44.4666819969773,44.4666819969773,6.85477917522727,6.85477917522727,6.85487034704043,9.13260786429195,10.5371964729761
1993,5.92206311299416,8.71710344492128,4.14035673398337,2.12041496850685,39.9961265461009,12.5121749009892,8.74071634489659,11.6783598676839,11.7342956956957,26.7225301897127,13.5462798624746,11.8971536693288,11.1045985379949,28.4681427699676,8.44803088519216,6.21211023575887,10.7875210378704,11.0158541902622,10.5496884197349,18.2785733412368,7.26957245238823,9.21321567860839,9.31767448473927,6.21494900624254,6.49126616925555,6.06972457581223,6.70550570600705,10.5305424295073,6.37938561740632,16.3002804488854,5.15837256430242,6.21505871783948,6.22276184240057,11.3533628257814,12.3568106646633,,11.5201376206471,2.09383533648862,3.57287607170694,12.3188237545865,7.2682668764353,2.1361798361715,44.4625599707734,44.4625599707734,6.99260134195178,6.99260134195178,6.99269519820336,9.05017833408512,10.5480521247248
1994,5.96488610627885,8.85495778141852,4.12716781945998,2.08012844263307,39.652237497138,12.5016622554107,8.68180895452682,11.5527057974802,11.6158611873934,26.543860048695,13.47777153472,11.8520580766169,11.0565888493996,28.2956973904641,8.47959026902814,6.23291700060005,10.7526365438252,10.9561364436738,10.5221840961265,18.5911790486958,7.28030405628118,9.27780203511884,9.23698005624854,6.18280824597378,6.45741201646344,6.03466874521615,6.71200064829078,10.5039775508553,6.38895805912276,16.3176234830818,5.10496915710945,6.14576888880656,6.15352026969183,11.319758377408,12.3093061784964,,11.4892117418341,2.10235273896777,3.48246297739673,12.2869286213403,7.32965434935452,2.13432234098014,44.4747374420612,44.4747374420612,7.0718226242687,7.0718226242687,7.07191802355691,8.99329082532648,10.5193338168858
1995,6.05547320745798,9.22363798367858,4.20572972819684,2.07121155983698,39.1534018047271,12.5383727972513,8.58830177745358,11.4858303886516,11.5494953396055,25.9862905216121,13.3913225153398,11.8109100763961,11.0177765782089,27.8970195035011,8.68385924792254,6.39182803426545,10.6662810709389,10.9140440491591,10.5431417030002,19.0726191647766,7.42212911750039,9.47960303861695,9.14537158071946,6.17599682163425,6.45808845302426,6.02791369339416,6.8340420825576,10.5279285727447,6.54496298763667,16.4163079017858,5.09822959581338,6.13828329042177,6.14684970048381,11.3175599759463,12.3009253057336,,11.3906061906249,2.07991456653463,3.32969602494154,12.2234579669405,7.53127104151087,2.11072394539771,44.38134392785,44.38134392785,7.26892314227257,7.26892314227257,7.26902238059636,8.94400201599169,10.5133274564649
1996,6.10261967602621,9.44573049532489,4.25101960256787,2.06328269729529,39.0485093028875,12.5462988752429,8.68392666217447,11.4963998029283,11.5537237093705,26.1307710947648,13.2847598409724,11.6608714349402,10.878913237669,27.9623957182126,8.799543959472,6.53894350538098,10.6511608568201,10.8689500078059,10.5359304050573,19.0293612122571,7.55457869445253,9.58102270539666,9.07756999216817,6.21060898149401,6.50292865658268,6.07272790364431,6.96274131603127,10.5222044376888,6.67936524362834,16.4126651233219,5.08107872174591,6.11807703706448,6.12619476766382,11.2840598231181,12.1418045878409,,11.3804888337275,2.08481827309287,3.23928293063133,12.2133517334057,7.63103808150561,2.11108167954979,44.2053902956239,44.2053902956239,7.38307631016483,7.38307631016483,7.38317777191287,8.89658280355638,10.5051316053402
1997,6.12176649513908,9.53814928065905,4.22203367155151,2.04078053600099,39.157964846426,12.6100035275966,8.74855972171375,11.4922993099122,11.549658589443,26.0114560179939,13.3069948732143,11.6923666543228,10.9109149623405,27.916568535615,8.82139276366614,6.59478258474795,10.6542260387849,10.8886514784223,10.5696585657306,19.2220869370184,7.60304160344146,9.65496239519343,9.09914597684448,6.27897832321875,6.57685893463168,6.13416673218965,6.99415718497518,10.5578984183426,6.72464030580071,16.4854383425537,4.99890168132725,6.01243354881731,6.02039347797416,11.3178476870556,12.0625752706101,,11.3819547354605,2.07248470811306,3.13328137178488,12.218810213327,7.64179824436786,2.09467816185742,44.4449613182797,44.4449613182797,7.43028728279089,7.43028728279089,7.4303896640931,8.91225292419909,10.5318521071114
1998,6.10433534082127,9.62444366323302,4.21613421836396,2.02840558231444,38.5891023477254,12.6456439595859,8.76560861896063,11.4941585788779,11.5515094470672,25.8500724176905,13.1964736919519,11.5867524702789,10.7964768052577,27.650768288409,8.85716336826516,6.60772226624043,10.6301263070526,10.8807678267863,10.57142199627,19.3686046272117,7.60774898009702,9.684713441314,9.07400428809146,6.35140771886856,6.65539303185291,6.20884025576048,7.00301603272577,10.5572173197407,6.74604894234221,16.5228430247855,5.03031911813829,6.05696973345435,6.06246919807403,11.3130391600129,12.0166708194011,,11.3610052686709,2.0284008814784,3.05845674201091,12.1586928931608,7.69103714631357,2.05496163200732,44.4508913978224,44.4508913978224,7.45258441120783,7.45258441120783,7.45268722680352,8.88660837326299,10.5248535352234
1999,6.16390322250573,9.81454335612849,4.19441570838511,2.02566382610844,38.5778937718827,12.6769004624855,8.87647106454304,11.5641826255112,11.621032521537,25.7867956999044,13.1156211894135,11.5202336333854,10.7283943640241,27.5895243086461,8.89323123550628,6.65539051386685,10.6108637317878,10.8722907877823,10.5914826155898,19.7254272355053,7.65483256391368,9.78649686716541,9.04737387617061,6.40012090481829,6.71769754127008,6.25605514855351,7.05788325409973,10.5799491498952,6.76014889027589,16.6172864161689,4.96995880191515,5.98106951673551,5.98835716120195,11.3374165912837,11.9374415021702,,11.3406785605611,2.04623254169017,3.00389711613406,12.1428465502879,7.79571320070168,2.06757879496648,44.3363339954906,44.3363339954906,7.56214774104388,7.56214774104388,7.56225269066501,8.87866828008423,10.5361050008798
2000,6.16273657044509,9.78896236698217,4.11822974380871,1.94886995183401,37.9911110628443,12.6172969528456,8.91399279568209,11.5873459851493,11.6438666206076,25.7346599364384,12.9717463047562,11.3753061308296,10.5912749430144,27.381415068067,8.85399256674946,6.62904540334774,10.5982577269031,10.818139631326,10.5417842593403,19.6249031092927,7.62627566365876,9.7494174947357,9.00785704981483,6.43861166621728,6.76087994328637,6.29981110427269,7.05798906858065,10.5309139226578,6.74494940511802,16.519581174578,4.76525999331923,5.71202326486006,5.71984534830182,11.2811410882834,11.9342786488025,,11.3263996433007,2.12464231423249,2.87763055339049,12.1233460963232,7.75242461923279,2.11545487907179,44.3003124063671,44.3003124063671,7.55163006785974,7.55163006785974,7.55173481262235,8.83520267048289,10.4972633112798
